story,sentence,word,pos,lemma,nchar
An Example of Idiomatic English,365,that,DT,that,4
An Example of Idiomatic English,365,hiss,NN,hiss,4
An Example of Idiomatic English,365,knows,VBZ,know,5
An Example of Idiomatic English,365,how,WRB,how,3
An Example of Idiomatic English,365,to,TO,to,2
An Example of Idiomatic English,365,handle,VB,handle,6
An Example of Idiomatic English,365,him,PP,him,3
An Example of Idiomatic English,365,.,SENT,.,1
An Example of Idiomatic English,366,She,PP,she,3
An Example of Idiomatic English,366,just,RB,just,4
An Example of Idiomatic English,366,keeps,VBZ,keep,5
An Example of Idiomatic English,366,him,PP,him,3
An Example of Idiomatic English,366,at,IN,at,2
An Example of Idiomatic English,366,arm,NN,arm,3
An Example of Idiomatic English,366,'s,POS,'s,2
An Example of Idiomatic English,366,length,NN,length,6
An Example of Idiomatic English,366,crackle,NN,crackle,7
An Example of Idiomatic English,366,'','','',2
An Example of Idiomatic English,367,Bert,NP,bert,4
An Example of Idiomatic English,367,was,VBD,be,3
An Example of Idiomatic English,367,struggling,VBG,struggle,10
An Example of Idiomatic English,367,to,TO,to,2
An Example of Idiomatic English,367,get,VB,get,3
An Example of Idiomatic English,367,a,DT,a,1
An Example of Idiomatic English,367,steady,JJ,steady,6
An Example of Idiomatic English,367,signal,NN,signal,6
An Example of Idiomatic English,367,from,IN,from,4
An Example of Idiomatic English,367,the,DT,the,3
An Example of Idiomatic English,367,tiny,JJ,tiny,4
An Example of Idiomatic English,367,transmitter,NN,transmitter,11
An Example of Idiomatic English,367,in,IN,in,2
An Example of Idiomatic English,367,the,DT,the,3
An Example of Idiomatic English,367,bug,NN,bug,3
An Example of Idiomatic English,367,.,SENT,.,1
An Example of Idiomatic English,368,While,IN,while,5
An Example of Idiomatic English,368,he,PP,he,2
An Example of Idiomatic English,368,was,VBD,be,3
An Example of Idiomatic English,368,fiddling,VBG,fiddle,8
An Example of Idiomatic English,368,with,IN,with,4
An Example of Idiomatic English,368,the,DT,the,3
An Example of Idiomatic English,368,receiver,NN,receiver,8
An Example of Idiomatic English,368,",",",",",",1
An Example of Idiomatic English,368,he,PP,he,2
An Example of Idiomatic English,368,said,VBD,say,4
An Example of Idiomatic English,368,casually,RB,casually,8
An Example of Idiomatic English,368,:,:,:,1
An Example of Idiomatic English,369,``,``,``,2
An Example of Idiomatic English,369,They,PP,they,4
An Example of Idiomatic English,369,do,VBP,do,2
An Example of Idiomatic English,369,n't,RB,n't,3
An Example of Idiomatic English,369,exactly,RB,exactly,7
An Example of Idiomatic English,369,welcome,VB,welcome,7
An Example of Idiomatic English,369,me,PP,me,2
An Example of Idiomatic English,369,with,IN,with,4
An Example of Idiomatic English,369,open,JJ,open,4
An Example of Idiomatic English,369,arms,NNS,arm,4
An Example of Idiomatic English,369,in,IN,in,2
An Example of Idiomatic English,369,this,DT,this,4
An Example of Idiomatic English,369,job,NN,job,3
An Example of Idiomatic English,369,",",",",",",1
An Example of Idiomatic English,369,do,VB,do,2
An Example of Idiomatic English,369,they,PP,they,4
An Example of Idiomatic English,369,?,SENT,?,1
An Example of Idiomatic English,370,'','','',2
An Example of Idiomatic English,370,---,:,---,3
An Example of Idiomatic English,370,``,``,``,2
An Example of Idiomatic English,370,It,PP,it,2
An Example of Idiomatic English,370,was,VBD,be,3
An Example of Idiomatic English,370,the,DT,the,3
An Example of Idiomatic English,370,same,JJ,same,4
An Example of Idiomatic English,370,when,WRB,when,4
An Example of Idiomatic English,370,I,PP,i,1
An Example of Idiomatic English,370,joined,VBD,join,6
An Example of Idiomatic English,370,in,IN,in,2
An Example of Idiomatic English,370,",",",",",",1
An Example of Idiomatic English,370,'','','',2
An Example of Idiomatic English,370,I,PP,i,1
An Example of Idiomatic English,370,replied,VBD,reply,7
An Example of Idiomatic English,370,",",",",",",1
An Example of Idiomatic English,370,``,``,``,2
An Example of Idiomatic English,370,but,CC,but,3
An Example of Idiomatic English,370,I,PP,i,1
An Example of Idiomatic English,370,did,VBD,do,3
An Example of Idiomatic English,370,n't,RB,n't,3
An Example of Idiomatic English,370,bother,VB,bother,6
An Example of Idiomatic English,370,.,SENT,.,1
An Example of Idiomatic English,371,It,PP,it,2
An Example of Idiomatic English,371,went,VBD,go,4
An Example of Idiomatic English,371,in,IN,in,2
An Example of Idiomatic English,371,one,CD,one,3
An Example of Idiomatic English,371,ear,NN,ear,3
An Example of Idiomatic English,371,and,CC,and,3
An Example of Idiomatic English,371,out,IN,out,3
An Example of Idiomatic English,371,the,DT,the,3
An Example of Idiomatic English,371,other,JJ,other,5
An Example of Idiomatic English,371,.,SENT,.,1
An Example of Idiomatic English,372,It,PP,it,2
An Example of Idiomatic English,372,'s,VBZ,',2
An Example of Idiomatic English,372,no,DT,no,2
An Example of Idiomatic English,372,use,NN,use,3
An Example of Idiomatic English,372,racking,VBG,rack,7
An Example of Idiomatic English,372,your,PP$,your,4
An Example of Idiomatic English,372,brains,NNS,brain,6
An Example of Idiomatic English,372,to,TO,to,2
An Example of Idiomatic English,372,try,VB,try,3
An Example of Idiomatic English,372,and,CC,and,3
An Example of Idiomatic English,372,do,VB,do,2
An Example of Idiomatic English,372,it,PP,it,2
An Example of Idiomatic English,372,their,PP$,their,5
An Example of Idiomatic English,372,way,NN,way,3
An Example of Idiomatic English,372,.,SENT,.,1
An Example of Idiomatic English,373,You,PP,you,3
An Example of Idiomatic English,373,'ll,MD,'ll,3
An Example of Idiomatic English,373,just,RB,just,4
An Example of Idiomatic English,373,have,VB,have,4
An Example of Idiomatic English,373,to,TO,to,2
An Example of Idiomatic English,373,show,VB,show,4
An Example of Idiomatic English,373,to,TO,to,2
An Example of Idiomatic English,373,show,VB,show,4
An Example of Idiomatic English,373,Dang,NP,dang,4
An Example of Idiomatic English,373,!,SENT,!,1
An Example of Idiomatic English,374,It,PP,it,2
An Example of Idiomatic English,374,'s,VBZ,',2
An Example of Idiomatic English,374,on,IN,on,2
An Example of Idiomatic English,374,the,DT,the,3
An Example of Idiomatic English,374,tip,NN,tip,3
An Example of Idiomatic English,374,of,IN,of,2
An Example of Idiomatic English,374,my,PP$,my,2
An Example of Idiomatic English,374,tongue,NN,tongue,6
An Example of Idiomatic English,374,!,SENT,!,1
An Example of Idiomatic English,375,'','','',2
An Example of Idiomatic English,376,Bert,NP,bert,4
An Example of Idiomatic English,376,interrupted,VBD,interrupt,11
An Example of Idiomatic English,376,me,PP,me,2
An Example of Idiomatic English,376,:,:,:,1
An Example of Idiomatic English,377,``,``,``,2
An Example of Idiomatic English,377,Hold,VB,hold,4
An Example of Idiomatic English,377,on,IN,on,2
An Example of Idiomatic English,377,I,PP,i,1
An Example of Idiomatic English,377,think,VBP,think,5
An Example of Idiomatic English,377,I,PP,i,1
An Example of Idiomatic English,377,'ve,VBP,have,3
An Example of Idiomatic English,377,got,VBN,get,3
An Example of Idiomatic English,377,it,PP,it,2
An Example of Idiomatic English,377,now,RB,now,3
An Example of Idiomatic English,377,.,SENT,.,1
An Example of Idiomatic English,378,'','','',2
An Example of Idiomatic English,378,He,PP,he,2
An Example of Idiomatic English,378,turned,VBD,turn,6
An Example of Idiomatic English,378,the,DT,the,3
An Example of Idiomatic English,378,volume,NN,volume,6
An Example of Idiomatic English,378,up,IN,up,2
An Example of Idiomatic English,378,a,DT,a,1
An Example of Idiomatic English,378,notch,NN,notch,5
An Example of Idiomatic English,378,.,SENT,.,1
An Example of Idiomatic English,379,This,DT,this,4
An Example of Idiomatic English,379,time,NN,time,4
An Example of Idiomatic English,379,",",",",",",1
An Example of Idiomatic English,379,the,DT,the,3
An Example of Idiomatic English,379,voices,NNS,voice,6
An Example of Idiomatic English,379,were,VBD,be,4
An Example of Idiomatic English,379,clear,JJ,clear,5
An Example of Idiomatic English,379,and,CC,and,3
An Example of Idiomatic English,379,without,IN,without,7
An Example of Idiomatic English,379,interference,NN,interference,12
An Example of Idiomatic English,379,.,SENT,.,1
An Example of Idiomatic English,380,``,``,``,2
An Example of Idiomatic English,380,sat,VBN,sit,3
An Example of Idiomatic English,380,there,RB,there,5
An Example of Idiomatic English,380,tongue-tied,JJ,tongue-tied,11
An Example of Idiomatic English,380,all,DT,all,3
An Example of Idiomatic English,380,evening,NN,evening,7
An Example of Idiomatic English,380,.,SENT,.,1
An Example of Idiomatic English,381,I,PP,i,1
An Example of Idiomatic English,381,thinks,VBZ,think,6
An Example of Idiomatic English,381,he,PP,he,2
An Example of Idiomatic English,381,was,VBD,be,3
An Example of Idiomatic English,381,pretty,RB,pretty,6
An Example of Idiomatic English,381,down-hearted,VBN,down-heart,12
An Example of Idiomatic English,381,.,SENT,.,1
An Example of Idiomatic English,382,---,:,---,3
An Example of Idiomatic English,382,Well,UH,well,4
An Example of Idiomatic English,382,",",",",",",1
An Example of Idiomatic English,382,she,PP,she,3
An Example of Idiomatic English,382,'d,MD,'d,2
An Example of Idiomatic English,382,set,VB,set,3
An Example of Idiomatic English,382,her,PP$,her,3
An Example of Idiomatic English,382,heart,NN,heart,5
An Example of Idiomatic English,382,on,IN,on,2
An Example of Idiomatic English,382,that,DT,that,4
An Example of Idiomatic English,382,car,NN,car,3
An Example of Idiomatic English,382,",",",",",",1
An Example of Idiomatic English,382,and,CC,and,3
An Example of Idiomatic English,382,he,PP,he,2
An Example of Idiomatic English,382,just,RB,just,4
An Example of Idiomatic English,382,could,MD,could,5
An Example of Idiomatic English,382,n't,RB,n't,3
An Example of Idiomatic English,382,afford,VB,afford,6
An Example of Idiomatic English,382,it,PP,it,2
An Example of Idiomatic English,382,.,SENT,.,1
An Example of Idiomatic English,383,Poor,JJ,poor,4
An Example of Idiomatic English,383,old,JJ,old,3
An Example of Idiomatic English,383,sod,NN,sod,3
An Example of Idiomatic English,383,'','','',2
An Example of Idiomatic English,384,It,PP,it,2
An Example of Idiomatic English,384,did,VBD,do,3
An Example of Idiomatic English,384,n't,RB,n't,3
An Example of Idiomatic English,384,look,VB,look,4
An Example of Idiomatic English,384,as,RB,as,2
An Example of Idiomatic English,384,if,IN,if,2
An Example of Idiomatic English,384,we,PP,we,2
An Example of Idiomatic English,384,were,VBD,be,4
An Example of Idiomatic English,384,going,VBG,go,5
An Example of Idiomatic English,384,to,TO,to,2
An Example of Idiomatic English,384,catch,VB,catch,5
An Example of Idiomatic English,384,anybody,NN,anybody,7
An Example of Idiomatic English,384,red-handed,JJ,red-handed,10
An Example of Idiomatic English,384,.,SENT,.,1
An Example of Idiomatic English,385,That,DT,that,4
An Example of Idiomatic English,385,'s,VBZ,',2
An Example of Idiomatic English,385,one,CD,one,3
An Example of Idiomatic English,385,of,IN,of,2
An Example of Idiomatic English,385,the,DT,the,3
An Example of Idiomatic English,385,big,JJ,big,3
An Example of Idiomatic English,385,drawbacks,NNS,drawback,9
An Example of Idiomatic English,385,of,IN,of,2
An Example of Idiomatic English,385,my,PP$,my,2
An Example of Idiomatic English,385,job,NN,job,3
An Example of Idiomatic English,385,:,:,:,1
An Example of Idiomatic English,386,most,JJS,most,4
An Example of Idiomatic English,386,of,IN,of,2
An Example of Idiomatic English,386,our,PP$,our,3
An Example of Idiomatic English,386,assignments,NNS,assignment,11
An Example of Idiomatic English,386,are,VBP,be,3
An Example of Idiomatic English,386,observation,NN,observation,11
An Example of Idiomatic English,386,tasks,NNS,task,5
An Example of Idiomatic English,386,",",",",",",1
An Example of Idiomatic English,386,and,CC,and,3
An Example of Idiomatic English,386,in,IN,in,2
An Example of Idiomatic English,386,nine,CD,nine,4
An Example of Idiomatic English,386,out,IN,out,3
An Example of Idiomatic English,386,of,IN,of,2
An Example of Idiomatic English,386,ten,CD,ten,3
An Example of Idiomatic English,386,cases,NNS,case,5
An Example of Idiomatic English,386,we,PP,we,2
An Example of Idiomatic English,386,'re,VBP,be,3
An Example of Idiomatic English,386,on,IN,on,2
An Example of Idiomatic English,386,the,DT,the,3
An Example of Idiomatic English,386,wrong,JJ,wrong,5
An Example of Idiomatic English,386,track,NN,track,5
An Example of Idiomatic English,386,.,SENT,.,1
An Example of Idiomatic English,387,Pretty,RB,pretty,6
An Example of Idiomatic English,387,frustrating,JJ,frustrating,11
An Example of Idiomatic English,387,",",",",",",1
An Example of Idiomatic English,387,I,PP,i,1
An Example of Idiomatic English,387,can,MD,can,3
An Example of Idiomatic English,387,tell,VB,tell,4
An Example of Idiomatic English,387,you,PP,you,3
An Example of Idiomatic English,387,.,SENT,.,1
An Example of Idiomatic English,388,These,DT,these,5
An Example of Idiomatic English,388,days,NNS,day,4
An Example of Idiomatic English,388,",",",",",",1
An Example of Idiomatic English,388,agents,NNS,agent,6
An Example of Idiomatic English,388,need,VBP,need,4
An Example of Idiomatic English,388,a,DT,a,1
An Example of Idiomatic English,388,helluva,JJ,helluva,7
An Example of Idiomatic English,388,lot,NN,lot,3
An Example of Idiomatic English,388,of,IN,of,2
An Example of Idiomatic English,388,things,NNS,thing,6
An Example of Idiomatic English,388,to,TO,to,2
An Example of Idiomatic English,388,chat,VB,chat,4
An Example of Idiomatic English,388,about,RB,about,5
An Example of Idiomatic English,388,",",",",",",1
An Example of Idiomatic English,388,they,PP,they,4
An Example of Idiomatic English,388,do,VBP,do,2
An Example of Idiomatic English,388,!,SENT,!,1
An Example of Idiomatic English,389,Fortunately,RB,fortunately,11
An Example of Idiomatic English,389,",",",",",",1
An Example of Idiomatic English,389,I,PP,i,1
An Example of Idiomatic English,389,had,VBD,have,3
An Example of Idiomatic English,389,more,RBR,more,4
An Example of Idiomatic English,389,to,TO,to,2
An Example of Idiomatic English,389,tell,VB,tell,4
An Example of Idiomatic English,390,``,``,``,2
An Example of Idiomatic English,390,Listen,VB,listen,6
An Example of Idiomatic English,390,",",",",",",1
An Example of Idiomatic English,390,Bert,NP,bert,4
An Example of Idiomatic English,390,",",",",",",1
An Example of Idiomatic English,390,I,PP,i,1
An Example of Idiomatic English,390,wash,VBP,wash,4
An Example of Idiomatic English,390,my,PP$,my,2
An Example of Idiomatic English,390,hands,NNS,hand,5
An Example of Idiomatic English,390,of,IN,of,2
An Example of Idiomatic English,390,office,NN,office,6
An Example of Idiomatic English,390,gossip,NN,gossip,6
An Example of Idiomatic English,390,;,:,;,1
An Example of Idiomatic English,390,there,EX,there,5
An Example of Idiomatic English,390,have,VBP,have,4
An Example of Idiomatic English,390,been,VBN,be,4
An Example of Idiomatic English,390,some,DT,some,4
An Example of Idiomatic English,390,nasty,JJ,nasty,5
An Example of Idiomatic English,390,things,NNS,thing,6
An Example of Idiomatic English,390,going,VBG,go,5
An Example of Idiomatic English,390,on,IN,on,2
An Example of Idiomatic English,390,in,IN,in,2
An Example of Idiomatic English,390,the,DT,the,3
An Example of Idiomatic English,390,past,NN,past,4
An Example of Idiomatic English,390,.,SENT,.,1
An Example of Idiomatic English,391,But,CC,but,3
An Example of Idiomatic English,391,I,PP,i,1
An Example of Idiomatic English,391,feel,VBP,feel,4
An Example of Idiomatic English,391,there,EX,there,5
An Example of Idiomatic English,391,is,VBZ,be,2
An Example of Idiomatic English,391,one,CD,one,3
An Example of Idiomatic English,391,thing,NN,thing,5
An Example of Idiomatic English,391,you,PP,you,3
An Example of Idiomatic English,391,ought,MD,ought,5
An Example of Idiomatic English,391,to,TO,to,2
An Example of Idiomatic English,391,know,VB,know,4
An Example of Idiomatic English,391,.,SENT,.,1
An Example of Idiomatic English,392,Old,NP,old,3
An Example of Idiomatic English,392,Bob,NP,bob,3
An Example of Idiomatic English,392,'s,POS,'s,2
An Example of Idiomatic English,392,manner,NN,manner,6
An Example of Idiomatic English,392,may,MD,may,3
An Example of Idiomatic English,392,be,VB,be,2
An Example of Idiomatic English,392,very,RB,very,4
An Example of Idiomatic English,392,off-hand,JJ,off-hand,8
An Example of Idiomatic English,392,",",",",",",1
An Example of Idiomatic English,392,but,CC,but,3
An Example of Idiomatic English,392,he,PP,he,2
An Example of Idiomatic English,392,'s,VBZ,',2
An Example of Idiomatic English,392,and,CC,and,3
An Example of Idiomatic English,392,old,JJ,old,3
An Example of Idiomatic English,392,hand,NN,hand,4
An Example of Idiomatic English,392,at,IN,at,2
An Example of Idiomatic English,392,the,DT,the,3
An Example of Idiomatic English,392,job,NN,job,3
An Example of Idiomatic English,392,.,SENT,.,1
An Example of Idiomatic English,393,I,PP,i,1
An Example of Idiomatic English,393,know,VBP,know,4
An Example of Idiomatic English,393,some,DT,some,4
An Example of Idiomatic English,393,who,WP,who,3
An Example of Idiomatic English,393,owe,VBP,owe,3
An Example of Idiomatic English,393,their,PP$,their,5
An Example of Idiomatic English,393,lives,NNS,life,5
An Example of Idiomatic English,393,to,TO,to,2
An Example of Idiomatic English,393,him,PP,him,3
An Example of Idiomatic English,393,!,SENT,!,1
An Example of Idiomatic English,394,'','','',2
An Example of Idiomatic English,394,---,:,---,3
An Example of Idiomatic English,394,``,``,``,2
An Example of Idiomatic English,394,Yes,UH,yes,3
An Example of Idiomatic English,394,",",",",",",1
An Example of Idiomatic English,394,sure,JJ,sure,4
An Example of Idiomatic English,394,",",",",",",1
An Example of Idiomatic English,394,'','','',2
An Example of Idiomatic English,394,Bert,NP,bert,4
An Example of Idiomatic English,394,replied,VBD,reply,7
An Example of Idiomatic English,394,",",",",",",1
An Example of Idiomatic English,394,``,``,``,2
An Example of Idiomatic English,394,it,PP,it,2
An Example of Idiomatic English,394,'s,VBZ,',2
An Example of Idiomatic English,394,just,RB,just,4
An Example of Idiomatic English,394,that,IN,that,4
An Example of Idiomatic English,394,'','','',2
An Example of Idiomatic English,395,I,PP,i,1
An Example of Idiomatic English,395,shushed,VBD,shush,7
An Example of Idiomatic English,395,him,PP,him,3
An Example of Idiomatic English,395,as,IN,as,2
An Example of Idiomatic English,395,the,DT,the,3
An Example of Idiomatic English,395,van,NN,van,3
An Example of Idiomatic English,395,'s,POS,'s,2
An Example of Idiomatic English,395,doors,NNS,door,5
An Example of Idiomatic English,395,slammed,VBD,slam,7
An Example of Idiomatic English,395,shut,VBN,shut,4
An Example of Idiomatic English,395,.,SENT,.,1
An Example of Idiomatic English,396,A,DT,a,1
An Example of Idiomatic English,396,moment,NN,moment,6
An Example of Idiomatic English,396,later,RBR,later,5
An Example of Idiomatic English,396,",",",",",",1
An Example of Idiomatic English,396,its,PP$,its,3
An Example of Idiomatic English,396,motor,NN,motor,5
An Example of Idiomatic English,396,roared,VBD,roar,6
An Example of Idiomatic English,396,and,CC,and,3
An Example of Idiomatic English,396,the,DT,the,3
An Example of Idiomatic English,396,car,NN,car,3
An Example of Idiomatic English,396,drove,VBD,drive,5
An Example of Idiomatic English,396,off,RP,off,3
An Example of Idiomatic English,396,.,SENT,.,1
An Example of Idiomatic English,397,``,``,``,2
An Example of Idiomatic English,397,Alright,RB,alright,7
An Example of Idiomatic English,397,",",",",",",1
An Example of Idiomatic English,397,'','','',2
An Example of Idiomatic English,397,I,PP,i,1
An Example of Idiomatic English,397,said,VBD,say,4
An Example of Idiomatic English,397,",",",",",",1
An Example of Idiomatic English,397,``,``,``,2
An Example of Idiomatic English,397,that,DT,that,4
An Example of Idiomatic English,397,'s,VBZ,',2
An Example of Idiomatic English,397,it,PP,it,2
An Example of Idiomatic English,397,then,RB,then,4
An Example of Idiomatic English,397,",",",",",",1
An Example of Idiomatic English,397,kiddo,NN,kiddo,5
An Example of Idiomatic English,397,.,SENT,.,1
An Example of Idiomatic English,398,Now,RB,now,3
An Example of Idiomatic English,398,",",",",",",1
An Example of Idiomatic English,398,you,PP,you,3
An Example of Idiomatic English,398,pack,VBP,pack,4
An Example of Idiomatic English,398,up,RP,up,2
An Example of Idiomatic English,398,the,DT,the,3
An Example of Idiomatic English,398,whole,JJ,whole,5
An Example of Idiomatic English,398,caboodle,NN,caboodle,8
An Example of Idiomatic English,398,",",",",",",1
An Example of Idiomatic English,398,and,CC,and,3
An Example of Idiomatic English,398,I,PP,i,1
An Example of Idiomatic English,398,'ll,MD,'ll,3
An Example of Idiomatic English,398,lend,VB,lend,4
An Example of Idiomatic English,398,you,PP,you,3
An Example of Idiomatic English,398,a,DT,a,1
An Example of Idiomatic English,398,hand,NN,hand,4
An Example of Idiomatic English,398,with,IN,with,4
An Example of Idiomatic English,398,the,DT,the,3
An Example of Idiomatic English,398,bug,NN,bug,3
An Example of Idiomatic English,398,later,RB,later,5
An Example of Idiomatic English,398,on,IN,on,2
An Example of Idiomatic English,398,.,SENT,.,1
An Example of Idiomatic English,399,I,PP,i,1
An Example of Idiomatic English,399,do,VBP,do,2
An Example of Idiomatic English,399,n't,RB,n't,3
An Example of Idiomatic English,399,fancy,JJ,fancy,5
An Example of Idiomatic English,399,digging,VBG,dig,7
An Example of Idiomatic English,399,it,PP,it,2
An Example of Idiomatic English,399,out,RP,out,3
An Example of Idiomatic English,399,",",",",",",1
An Example of Idiomatic English,399,myself,PP,myself,6
An Example of Idiomatic English,399,",",",",",",1
An Example of Idiomatic English,399,but,CC,but,3
An Example of Idiomatic English,399,we,PP,we,2
An Example of Idiomatic English,399,'ll,MD,'ll,3
An Example of Idiomatic English,399,have,VB,have,4
An Example of Idiomatic English,399,to,TO,to,2
An Example of Idiomatic English,399,do,VB,do,2
An Example of Idiomatic English,399,it,PP,it,2
An Example of Idiomatic English,399,.,SENT,.,1
An Example of Idiomatic English,400,Anyway,RB,anyway,6
An Example of Idiomatic English,400,",",",",",",1
An Example of Idiomatic English,400,I,PP,i,1
An Example of Idiomatic English,400,'ve,VBP,have,3
An Example of Idiomatic English,400,got,VBN,get,3
An Example of Idiomatic English,400,to,TO,to,2
An Example of Idiomatic English,400,stretch,VB,stretch,7
An Example of Idiomatic English,400,my,PP$,my,2
An Example of Idiomatic English,400,legs,NNS,leg,4
An Example of Idiomatic English,400,first,RB,first,5
An Example of Idiomatic English,400,.,SENT,.,1
An Example of Idiomatic English,401,There,EX,there,5
An Example of Idiomatic English,401,'s,VBZ,',2
An Example of Idiomatic English,401,no,RB,no,2
An Example of Idiomatic English,401,denying,VBG,deny,7
An Example of Idiomatic English,401,that,IN,that,4
An Example of Idiomatic English,401,I,PP,i,1
An Example of Idiomatic English,401,'m,VBP,be,2
An Example of Idiomatic English,401,getting,VBG,get,7
An Example of Idiomatic English,401,on,IN,on,2
An Example of Idiomatic English,401,in,IN,in,2
An Example of Idiomatic English,401,years,NNS,year,5
An Example of Idiomatic English,401,.,SENT,.,1
An Example of Idiomatic English,402,'','','',2
An Example of Idiomatic English,403,EPILOGUE,NN,epilogue,8
An Example of Idiomatic English,404,That,DT,that,4
An Example of Idiomatic English,404,night,NN,night,5
An Example of Idiomatic English,404,",",",",",",1
An Example of Idiomatic English,404,we,PP,we,2
An Example of Idiomatic English,404,had,VBD,have,3
An Example of Idiomatic English,404,a,DT,a,1
An Example of Idiomatic English,404,drink,NN,drink,5
An Example of Idiomatic English,404,in,IN,in,2
An Example of Idiomatic English,404,the,DT,the,3
An Example of Idiomatic English,404,bar,NN,bar,3
An Example of Idiomatic English,404,together,RB,together,8
An Example of Idiomatic English,404,.,SENT,.,1
An Example of Idiomatic English,405,We,PP,we,2
An Example of Idiomatic English,405,were,VBD,be,4
An Example of Idiomatic English,405,getting,VBG,get,7
An Example of Idiomatic English,405,along,RP,along,5
An Example of Idiomatic English,405,very,RB,very,4
An Example of Idiomatic English,405,well,RB,well,4
An Example of Idiomatic English,405,and,CC,and,3
An Example of Idiomatic English,405,after,IN,after,5
An Example of Idiomatic English,405,several,JJ,several,7
An Example of Idiomatic English,405,Gin,NP,gin,3
An Example of Idiomatic English,405,and,CC,and,3
An Example of Idiomatic English,405,Tonics,NNS,tonic,6
An Example of Idiomatic English,405,",",",",",",1
An Example of Idiomatic English,405,we,PP,we,2
An Example of Idiomatic English,405,were,VBD,be,4
An Example of Idiomatic English,405,both,DT,both,4
An Example of Idiomatic English,405,quite,RB,quite,5
An Example of Idiomatic English,405,merry,JJ,merry,5
An Example of Idiomatic English,405,.,SENT,.,1
An Example of Idiomatic English,406,On,IN,on,2
An Example of Idiomatic English,406,the,DT,the,3
An Example of Idiomatic English,406,spur,NN,spur,4
An Example of Idiomatic English,406,of,IN,of,2
An Example of Idiomatic English,406,the,DT,the,3
An Example of Idiomatic English,406,moment,NN,moment,6
An Example of Idiomatic English,406,",",",",",",1
An Example of Idiomatic English,406,I,PP,i,1
An Example of Idiomatic English,406,decided,VBD,decide,7
An Example of Idiomatic English,406,to,TO,to,2
An Example of Idiomatic English,406,tease,VB,tease,5
An Example of Idiomatic English,406,Bert,NP,bert,4
An Example of Idiomatic English,406,a,DT,a,1
An Example of Idiomatic English,406,little,JJ,little,6
An Example of Idiomatic English,406,.,SENT,.,1
An Example of Idiomatic English,407,``,``,``,2
An Example of Idiomatic English,407,Hey,NP,hey,3
An Example of Idiomatic English,407,",",",",",",1
An Example of Idiomatic English,407,we,PP,we,2
An Example of Idiomatic English,407,found,VBD,find,5
An Example of Idiomatic English,407,something,NN,something,9
An Example of Idiomatic English,407,on,IN,on,2
An Example of Idiomatic English,407,today,NN,today,5
An Example of Idiomatic English,407,'s,POS,'s,2
An Example of Idiomatic English,407,tape,NN,tape,4
An Example of Idiomatic English,407,recording,NN,recording,9
An Example of Idiomatic English,407,",",",",",",1
An Example of Idiomatic English,407,you,PP,you,3
An Example of Idiomatic English,407,know,VBP,know,4
An Example of Idiomatic English,407,.,SENT,.,1
An Example of Idiomatic English,408,'','','',2
An Example of Idiomatic English,408,---,:,---,3
An Example of Idiomatic English,408,``,``,``,2
An Example of Idiomatic English,408,Really,RB,really,6
An Example of Idiomatic English,408,?,SENT,?,1
An Example of Idiomatic English,409,'','','',2
An Example of Idiomatic English,409,he,PP,he,2
An Example of Idiomatic English,409,asked,VBD,ask,5
An Example of Idiomatic English,409,enthusiastically,RB,enthusiastically,16
An Example of Idiomatic English,409,",",",",",",1
An Example of Idiomatic English,409,``,``,``,2
An Example of Idiomatic English,409,that,DT,that,4
An Example of Idiomatic English,409,'s,VBZ,',2
An Example of Idiomatic English,409,terrific,JJ,terrific,8
An Example of Idiomatic English,409,.,SENT,.,1
An Example of Idiomatic English,410,'','','',2
An Example of Idiomatic English,410,---,:,---,3
An Example of Idiomatic English,410,``,``,``,2
An Example of Idiomatic English,410,Yeah,UH,yeah,4
An Example of Idiomatic English,410,.,SENT,.,1
An Example of Idiomatic English,411,You,PP,you,3
An Example of Idiomatic English,411,see,VBP,see,3
An Example of Idiomatic English,411,",",",",",",1
An Example of Idiomatic English,411,if,IN,if,2
An Example of Idiomatic English,411,you,PP,you,3
An Example of Idiomatic English,411,feed,VBP,feed,4
An Example of Idiomatic English,411,the,DT,the,3
An Example of Idiomatic English,411,whole,JJ,whole,5
An Example of Idiomatic English,411,thing,NN,thing,5
An Example of Idiomatic English,411,into,IN,into,4
An Example of Idiomatic English,411,a,DT,a,1
An Example of Idiomatic English,411,computer,NN,computer,8
An Example of Idiomatic English,411,and,CC,and,3
An Example of Idiomatic English,411,tell,VB,tell,4
An Example of Idiomatic English,411,it,PP,it,2
An Example of Idiomatic English,411,to,TO,to,2
An Example of Idiomatic English,411,subtract,VB,subtract,8
An Example of Idiomatic English,411,the,DT,the,3
An Example of Idiomatic English,411,ASCII,NP,ascii,5
An Example of Idiomatic English,411,values,NNS,value,6
An Example of Idiomatic English,411,of,IN,of,2
An Example of Idiomatic English,411,the,DT,the,3
An Example of Idiomatic English,411,word,NN,word,4
An Example of Idiomatic English,411,elephant,NN,elephant,8
An Example of Idiomatic English,411,from,IN,from,4
An Example of Idiomatic English,411,the,DT,the,3
An Example of Idiomatic English,411,text,NN,text,4
An Example of Idiomatic English,411,",",",",",",1
An Example of Idiomatic English,411,it,PP,it,2
An Example of Idiomatic English,411,turns,VBZ,turn,5
An Example of Idiomatic English,411,out,RP,out,3
An Example of Idiomatic English,411,to,TO,to,2
An Example of Idiomatic English,411,be,VB,be,2
